0,0,67.0,-0.06143106379682591,0.18501219596984406;0,1,91.0,0.20307986760160573,-0.3192100760386108;0,2,74.0,0.00922835342590269,-0.00080049616839238;0,3,85.0,0.02155471970351358,-0.052636084578178886;0,4,77.0,0.12430628121164694,0.12140941290156236;1,0,78.0,0.042279141896342874,0.11805364893893795;1,1,88.0,-0.009891779529285546,0.07908926832659599;1,2,81.0,-0.10193863583270642,-0.2999284545584861;1,3,81.0,-0.030822315071074757,0.09253793457130012;1,4,81.0,-0.05060309394540051,-0.29192546347784865;2,0,72.0,-0.10686606873006983,0.020587956501583182;2,1,84.0,-0.1322753440314939,-0.20034179064139218;2,2,85.0,0.07846488641556476,0.05431170058987115;2,3,86.0,-0.014691504170767885,0.045194473044704565;2,4,87.0,0.29843589818782457,0.30207241724457456;3,0,67.0,-0.0904733788947382,-0.04541943543594156;3,1,87.0,0.1445335901393648,-0.1466815899132696;3,2,76.0,0.04475186879650696,0.13123367020036616;3,3,67.0,0.009568677518193364,0.16935155198041127;3,4,67.0,0.05023764754675923,0.04941306584190993;4,0,93.0,-0.0914510692820554,-0.15615359794513692;4,1,91.0,0.07185649875548394,0.10676400418294298;4,2,73.0,0.05632997750255765,0.29514677564158087;4,3,81.0,-0.03479479729727758,-0.09528630904624642;4,4,81.0,0.17362397422184786,0.04075582970909909;
0,0,67.0,-0.03231125660612559,0.22698131207714262;0,1,92.0,0.2035979444057289,-0.36434258571495526;0,2,74.0,0.008709692854816724,-0.047727627189078387;0,3,85.0,0.022644582055659456,-0.07501266912127277;0,4,78.0,0.14365628892638269,0.11623909453828002;1,0,78.0,0.02876931931074312,0.14223096128699547;1,1,85.0,-0.011772987677697503,0.09805254282105227;1,2,81.0,-0.07354568906779364,-0.3438463226102853;1,3,82.0,0.004627832961635349,0.101609089207546;1,4,82.0,0.02765110957036976,-0.32614648512625316;2,0,71.0,-0.09198171484978215,0.01703297962513256;2,1,84.0,-0.160226134139722,-0.1683137097197479;2,2,85.0,0.10179304097831113,0.08878432239314406;2,3,86.0,-0.04416738710979085,-0.0006057555312614326;2,4,86.0,0.29001999589321587,0.33060593537244065;3,0,69.0,-0.12498490456246455,-0.06894080051097344;3,1,87.0,0.11664544712589432,-0.22558140204411734;3,2,78.0,0.034006591947248324,0.13348893410646318;3,3,66.0,0.004079762730772703,0.1595824244956197;3,4,67.0,0.05552500372414538,0.08532239229660067;4,0,92.0,-0.08209229373878667,-0.12076930522555296;4,1,90.0,0.0801279798963307,0.13832648876485978;4,2,73.0,0.02384231374554956,0.2852847954992774;4,3,81.0,-0.07806094059753002,-0.07057410951971467;4,4,81.0,0.15903854338926904,0.047252457041262734;
0,0,66.0,-0.05488375100105246,0.20982615364423066;0,1,93.0,0.20088877091502533,-0.32221774404128584;0,2,76.0,-0.057207689674973326,-0.0659085551499864;0,3,84.0,0.022883193928158352,-0.03946256084788976;0,4,79.0,0.16959736498605413,0.09573520513725595;1,0,79.0,0.0035976568707875647,0.1674135086643128;1,1,87.0,-0.0021668299415510866,0.06574081857463861;1,2,78.0,-0.09851508636677814,-0.29577335790814235;1,3,82.0,-0.014911880234321238,0.05607790803447689;1,4,81.0,0.022164821900441334,-0.376426208634163;2,0,70.0,-0.1092321747077221,0.03127639917196195;2,1,83.0,-0.16123231315031245,-0.16819544505057984;2,2,83.0,0.08899370975153702,0.110247115780328;2,3,87.0,-0.0955162440216181,-0.019452524176239498;2,4,86.0,0.32295583833111224,0.37565577350849927;3,0,70.0,-0.11873149007224991,-0.12766795426080835;3,1,87.0,0.06934369018890137,-0.26408017408691775;3,2,79.0,0.01563920820197758,0.1131209490208542;3,3,67.0,-0.030536279363097094,0.17392527827190474;3,4,67.0,0.056482025701250146,0.09273129313612466;4,0,91.0,-0.09047635463715188,-0.12699351627704533;4,1,89.0,0.05063517608495286,0.16359772074696483;4,2,75.0,0.021095125946881562,0.2300243761580179;4,3,80.0,-0.0391642337029515,-0.09766124854538213;4,4,81.0,0.13805499513215036,0.017441303797719326;
0,0,67.0,-0.12005609430999808,0.10358940736016252;0,1,96.0,0.22421092113170116,-0.3345175701008625;0,2,76.0,-0.12477210398784674,-0.0918518688763496;0,3,85.0,-0.06566725359520183,-0.005662612358035981;0,4,78.0,0.167303447717592,0.09770426068692703;1,0,78.0,-0.011791519810292451,0.17325296369878088;1,1,85.0,0.0236917127646635,0.08858528892499967;1,2,78.0,-0.1336493182777767,-0.2934825758239055;1,3,82.0,-0.0108625209592875,0.07260344276154125;1,4,82.0,0.062077064518203606,-0.37790445172696485;2,0,70.0,-0.07707280669389156,0.06224023912533939;2,1,83.0,-0.1801408258877423,-0.1815806870628182;2,2,83.0,0.0974847633836827,0.0928549514003306;2,3,88.0,-0.09648975460943449,-0.0469823000930444;2,4,84.0,0.29197281018171245,0.462437800654875;3,0,70.0,-0.10431307412272514,-0.16617757951147052;3,1,86.0,0.04654192254968896,-0.3204417137479048;3,2,79.0,0.04963952690665026,0.0794576486969698;3,3,66.0,-0.0008702228353689049,0.21073975210122484;3,4,68.0,0.07278944708837834,0.09283477082912776;4,0,90.0,-0.08849966270619158,-0.12191663650811854;4,1,89.0,0.06337189810272835,0.19059789417402365;4,2,75.0,-0.04365392671126544,0.24193029022225318;4,3,80.0,-0.09864124462386584,-0.09288844755249968;4,4,82.0,0.1714738859494189,-0.013714432215737296;
0,0,67.0,-0.1435965756860744,0.08044720853264421;0,1,95.0,0.22265938981868813,-0.3047289340033801;0,2,75.0,-0.11368485729294588,-0.08102024235442856;0,3,83.0,-0.0029995321124776284,0.028254743678485957;0,4,76.0,0.17222316376529972,0.0247157487930447;1,0,80.0,-0.003093372378233711,0.20581191935503082;1,1,88.0,0.05972133934022112,0.09882822482042673;1,2,78.0,-0.16608657397346488,-0.278064652915935;1,3,83.0,-0.031348441796154335,0.035963508593157334;1,4,81.0,0.09502558093831208,-0.35951419303613186;2,0,68.0,-0.08221200781336059,0.05108602932287389;2,1,83.0,-0.16780445673460379,-0.2059347401572643;2,2,84.0,0.13885460183525727,0.06320023722518417;2,3,88.0,-0.11739928458697965,-0.07137519694226967;2,4,84.0,0.2369218826796071,0.4724313160625898;3,0,71.0,-0.13247159451104737,-0.24640252965221782;3,1,85.0,-0.020279982142087906,-0.3485529769118435;3,2,78.0,0.025794352178680296,0.12662179161545195;3,3,66.0,0.0014761621942813365,0.15378321058780295;3,4,69.0,0.11367094793305414,0.11407263601169647;4,0,88.0,-0.06765701046916396,-0.023741981178475088;4,1,88.0,0.08397442022542313,0.23099229200107338;4,2,76.0,-0.02969893147882604,0.233734136738507;4,3,82.0,-0.14323771037886926,-0.13068594491067664;4,4,84.0,0.16156219207172506,-0.01012756833945923;
0,0,67.0,-0.15951575336912915,0.06268162400538543;0,1,95.0,0.18213494954337967,-0.2982632352101476;0,2,75.0,-0.07000193885296388,-0.11747026412204313;0,3,83.0,-0.01926517011162478,0.03823459412242649;0,4,75.0,0.16594606293065992,0.002777252195773062;1,0,83.0,0.05722800097850086,0.22781125734620197;1,1,88.0,0.08938233203025629,0.04696454422299056;1,2,76.0,-0.15297953960266866,-0.3225854874854822;1,3,83.0,-0.01096072995541248,0.05227613568208552;1,4,82.0,0.13935533109826206,-0.3782165858418001;2,0,66.0,-0.07287681789288127,0.02025979338319537;2,1,82.0,-0.17338520596193238,-0.21427427968224994;2,2,85.0,0.14975510618591414,0.08580191709799988;2,3,86.0,-0.1554178259078924,-0.0435785311815019;2,4,86.0,0.2332308135484352,0.47162098042125594;3,0,73.0,-0.1268508354080327,-0.22868236720277968;3,1,84.0,0.055743935994960324,-0.3689431801287312;3,2,80.0,-0.03109863397371062,0.11554243001441744;3,3,67.0,-0.03678754089371531,0.21911919119507653;3,4,67.0,0.11880796699195306,0.1443714024286301;4,0,87.0,-0.048259681448625136,-0.030186184583505967;4,1,86.0,0.1233116435056823,0.23123163592729085;4,2,78.0,-0.022095948254824114,0.18501001549239612;4,3,80.0,-0.10557115928842042,-0.13892807018557335;4,4,86.0,0.1473291270444249,-0.016669071467061994;
0,0,68.0,-0.1766569984753553,0.0990781016197823;0,1,93.0,0.20325219564756947,-0.3020318798528107;0,2,74.0,-0.05585764213771099,-0.06553993064532058;0,3,83.0,0.019044174966016885,0.10001544670281784;0,4,75.0,0.23192810220213605,-0.003081247479646366;1,0,82.0,0.11087619839194528,0.2580681177184982;1,1,87.0,0.12780816890470748,0.013101584925576287;1,2,77.0,-0.1024029515272061,-0.28306416393442435;1,3,83.0,-0.044849166215405335,0.04402350171910408;1,4,81.0,0.1431200354667459,-0.3742979539970885;2,0,68.0,-0.06930245624604812,0.051571907986494;2,1,83.0,-0.1911568428118401,-0.18252171322791894;2,2,84.0,0.16897344069104517,0.08951255527878585;2,3,86.0,-0.18456806418603064,-0.06553988062399888;2,4,86.0,0.20638563646349345,0.4944598645277575;3,0,73.0,-0.0936075111947126,-0.27545151403393814;3,1,83.0,0.06292386173636,-0.4182697976048892;3,2,81.0,-0.02937672539673832,0.14629321142593835;3,3,67.0,-0.046576027711741436,0.20534920613283097;3,4,67.0,0.11453661859996715,0.17771769862952272;4,0,88.0,-0.0021069086653814047,-0.02848690707388418;4,1,87.0,0.16024024153699326,0.27279816409720037;4,2,78.0,0.014107398848053029,0.14773327323866095;4,3,83.0,-0.1057292853025457,-0.11780104379338359;4,4,83.0,0.11824966746290595,-0.04538918013915853;
0,0,70.0,-0.1631166680698741,0.15637700949748737;0,1,91.0,0.22905157782690544,-0.30676076418687576;0,2,75.0,-0.04769077992496976,-0.12487700537284661;0,3,83.0,0.01061015488936808,0.1097447094302548;0,4,74.0,0.21890551749083603,-0.0487409953260306;1,0,84.0,0.1437391605376494,0.21566461700527143;1,1,85.0,0.10967097171883439,-0.012380412146516685;1,2,77.0,-0.027631854350117304,-0.2936057318040202;1,3,83.0,-0.0495144335400715,0.05920911916362313;1,4,79.0,0.13016297812721944,-0.3875336440344816;2,0,70.0,-0.10424544629966279,-0.04488583429524216;2,1,85.0,-0.1934334925525738,-0.13088124232457946;2,2,83.0,0.15510125782240558,0.1030179801913919;2,3,87.0,-0.18054950229543118,0.0026121368651945546;2,4,85.0,0.23869198497045918,0.5124870368308284;3,0,71.0,-0.15650966862836055,-0.2228738320770752;3,1,83.0,0.025491174206836786,-0.357309420587457;3,2,80.0,-0.004269543210612533,0.16665111164028604;3,3,67.0,-0.07110982075004724,0.19488737622939478;3,4,67.0,0.14686745500983683,0.13343326399133976;4,0,88.0,-0.02111930923874562,-0.02637093936345515;4,1,88.0,0.11768852290192897,0.2209975749994557;4,2,79.0,-0.0006641382859658001,0.22618127537056842;4,3,83.0,-0.12029426771374752,-0.12628971679279702;4,4,83.0,0.12099999081758889,-0.07197279367400813;
0,0,70.0,-0.16140329527199063,0.12713104774550552;0,1,90.0,0.22047777930329626,-0.30040795773300016;0,2,77.0,-0.05404536497845059,-0.1333653312474567;0,3,82.0,-0.0011251916517888746,0.11565356303212435;0,4,74.0,0.16432863357012323,-0.12431688144093692;1,0,83.0,0.18494356718590096,0.3091804545509675;1,1,84.0,0.11818986023856401,-0.0034832473517953694;1,2,77.0,0.007192585615456004,-0.24537109639032634;1,3,83.0,-0.053292998068548904,0.03808037139211379;1,4,79.0,0.10535342800889644,-0.4441307806334238;2,0,70.0,-0.059747052715823035,-0.043803089717172214;2,1,84.0,-0.16858699315066797,-0.09489742304391922;2,2,83.0,0.17853959002384304,0.0666136819583851;2,3,88.0,-0.13900827916304045,0.03673962315064949;2,4,85.0,0.2748343281158609,0.564454577529116;3,0,71.0,-0.18937721962006326,-0.2312522569818207;3,1,82.0,0.027545145642884284,-0.29019788977399114;3,2,80.0,0.05629087326478024,0.10751393307227627;3,3,67.0,-0.07654607589680087,0.20483007653621205;3,4,66.0,0.1378205990225486,0.1284442849105429;4,0,87.0,0.008021120408651597,-0.0780164924054403;4,1,91.0,0.1317305583149614,0.18829806067010005;4,2,80.0,-0.012530618505044111,0.2448855448988451;4,3,84.0,-0.07659818796488158,-0.11230816917718453;4,4,83.0,0.12511304010538743,-0.08138810672667136;
0,0,72.0,-0.14869470969293141,0.08736485026697557;0,1,90.0,0.17664333273586721,-0.30516940701510664;0,2,76.0,-0.12181992160398876,-0.10856063168086916;0,3,80.0,0.00969079884180132,0.10417716666761037;0,4,74.0,0.1717969640256663,-0.1256799425264037;1,0,81.0,0.14607048023097605,0.3755482149334299;1,1,85.0,0.06897176030625599,0.03926302563873953;1,2,77.0,-0.028651882642945485,-0.2486904616404106;1,3,83.0,-0.08219535194061613,0.021781242659816343;1,4,78.0,0.10503446449619197,-0.4625631059307174;2,0,70.0,-0.012623358164608647,-0.02611288531051087;2,1,85.0,-0.19435148106690067,-0.10149927743561177;2,2,83.0,0.23877104443704417,0.04915489021705852;2,3,88.0,-0.10081701268845703,0.031057374131021245;2,4,86.0,0.2793455361077702,0.5833595373267628;3,0,72.0,-0.17230807976077392,-0.2527877784983217;3,1,82.0,0.02038745374622116,-0.29036448866358544;3,2,80.0,0.04449952901488714,0.12851154611923077;3,3,66.0,-0.13168603874849652,0.169549196971452;3,4,66.0,0.13543929185698356,0.15748197471267628;4,0,85.0,0.07952353178019789,-0.07424731586006175;4,1,88.0,0.10369456605330106,0.22722247137073345;4,2,83.0,-0.006109992381512932,0.2044690839927631;4,3,85.0,-0.08798575951486538,-0.11370577222048604;4,4,85.0,0.09490887020414189,-0.053764610319276256;
