0,0,0.0,0.0,0.0;0,1,0.0,0.0,0.0;0,2,1.0,-12.149196016819504,-31.90249242951832;0,3,0.0,0.0,0.0;0,4,0.0,0.0,0.0;1,0,0.0,0.0,0.0;1,1,33.0,-5.45228883824769,-8.32528053193262;1,2,141.0,0.6914618284208662,-5.380932344065464;1,3,31.0,6.022791909455841,-5.875038142972446;1,4,0.0,0.0,0.0;2,0,0.0,0.0,0.0;2,1,191.0,-6.3470244692211235,0.233111588498497;2,2,1237.0,0.36078000771188135,0.002264623698169141;2,3,154.0,6.8998856338447885,0.4836451973145262;2,4,0.0,0.0,0.0;3,0,0.0,0.0,0.0;3,1,22.0,-6.170953131595393,5.767150837156003;3,2,157.0,0.6224751550647571,6.779758129452148;3,3,30.0,5.2521755841355535,5.330981885680729;3,4,1.0,-40.06454065501781,8.038866951025266;4,0,0.0,0.0,0.0;4,1,0.0,0.0,0.0;4,2,2.0,2.764058406695571,-9.733630221497549;4,3,0.0,0.0,0.0;4,4,0.0,0.0,0.0;
0,0,0.0,0.0,0.0;0,1,1.0,-20.838804305353463,-85.93504057366056;0,2,0.0,0.0,0.0;0,3,0.0,0.0,0.0;0,4,0.0,0.0,0.0;1,0,0.0,0.0,0.0;1,1,34.0,-4.987135443246991,-6.217360003205075;1,2,155.0,0.44611498414942863,-5.5139641387988485;1,3,37.0,6.013414913571589,-5.654898359419132;1,4,0.0,0.0,0.0;2,0,0.0,0.0,0.0;2,1,195.0,-6.53294996279912,0.46086653801318844;2,2,1174.0,0.330905762629788,-0.010456021756824722;2,3,168.0,6.851430500141156,0.38759777736793266;2,4,0.0,0.0,0.0;3,0,0.0,0.0,0.0;3,1,26.0,-6.159860522745226,5.430874053056763;3,2,171.0,0.5574157389325468,6.643424277120731;3,3,34.0,6.112350161853513,5.419692470453014;3,4,1.0,-39.29401760014774,7.577551874151106;4,0,0.0,0.0,0.0;4,1,1.0,-11.751853517112696,-31.461427072870084;4,2,3.0,2.766388645022292,-0.7992008782406318;4,3,0.0,0.0,0.0;4,4,0.0,0.0,0.0;
0,0,0.0,0.0,0.0;0,1,1.0,-20.36076308034954,-84.21270614212058;0,2,0.0,0.0,0.0;0,3,0.0,0.0,0.0;0,4,0.0,0.0,0.0;1,0,0.0,0.0,0.0;1,1,41.0,-5.12890683425638,-5.917787896223014;1,2,161.0,0.7422033614829556,-5.740429437681556;1,3,42.0,6.14836988967957,-5.747150707912742;1,4,0.0,0.0,0.0;2,0,1.0,-30.675747267367967,17.11541952049494;2,1,200.0,-6.395410469221697,0.23230657985991507;2,2,1128.0,0.4084762608315232,0.023975264485915367;2,3,175.0,6.81545689627568,0.44219066652203076;2,4,0.0,0.0,0.0;3,0,0.0,0.0,0.0;3,1,32.0,-6.308291569968651,5.087109689874161;3,2,174.0,0.6302224061897849,6.766984452671151;3,3,40.0,6.272705242018175,5.708232939285093;3,4,1.0,-38.4114245576782,7.259065197520225;4,0,0.0,0.0,0.0;4,1,1.0,-11.41244615611176,-30.85047435968127;4,2,3.0,5.440867770277393,18.773857607283944;4,3,0.0,0.0,0.0;4,4,0.0,0.0,0.0;
0,0,0.0,0.0,0.0;0,1,0.0,0.0,0.0;0,2,0.0,0.0,0.0;0,3,0.0,0.0,0.0;0,4,0.0,0.0,0.0;1,0,0.0,0.0,0.0;1,1,43.0,-5.170135665135233,-5.774191044700757;1,2,178.0,0.8549973184123165,-5.959466734543942;1,3,46.0,6.127883227132082,-5.683724863175948;1,4,0.0,0.0,0.0;2,0,2.0,-26.161982972590724,2.930930252307074;2,1,204.0,-6.514513911408396,0.17589398697854366;2,2,1065.0,0.13037914681967994,-0.10209961504008258;2,3,187.0,7.081681216669445,0.6132477389108013;2,4,0.0,0.0,0.0;3,0,0.0,0.0,0.0;3,1,38.0,-6.30790665537626,4.978077378817664;3,2,185.0,0.7182444138261341,6.846837543088292;3,3,46.0,8.306396693458106,6.945140769100833;3,4,1.0,-37.63524124895239,7.161096054009028;4,0,0.0,0.0,0.0;4,1,2.0,-15.336712054789109,-56.36642029758862;4,2,3.0,5.314019993676186,18.422241611679073;4,3,0.0,0.0,0.0;4,4,0.0,0.0,0.0;
0,0,0.0,0.0,0.0;0,1,0.0,0.0,0.0;0,2,0.0,0.0,0.0;0,3,0.0,0.0,0.0;0,4,0.0,0.0,0.0;1,0,0.0,0.0,0.0;1,1,46.0,-5.361621746543615,-6.062094439714851;1,2,179.0,0.5114476845939553,-6.288602094311671;1,3,54.0,6.463769948050291,-5.7605765426169135;1,4,0.0,0.0,0.0;2,0,2.0,-25.673108867304506,3.0108217030768927;2,1,211.0,-6.532503299565759,0.10300938451991501;2,2,1024.0,0.12502795171230338,-0.12398859810293528;2,3,198.0,6.945529714928259,0.7480294954262073;2,4,0.0,0.0,0.0;3,0,0.0,0.0,0.0;3,1,43.0,-6.518174920600583,5.458544864591908;3,2,185.0,0.7211951563206297,6.961474456199395;3,3,53.0,7.132015575274849,6.861812255322663;3,4,0.0,0.0,0.0;4,0,0.0,0.0,0.0;4,1,2.0,-15.100278479507821,-53.963828402715606;4,2,2.0,2.9124164194340256,15.335614623755005;4,3,1.0,9.803705704423365,24.090450048865776;4,4,0.0,0.0,0.0;
0,0,0.0,0.0,0.0;0,1,0.0,0.0,0.0;0,2,0.0,0.0,0.0;0,3,0.0,0.0,0.0;0,4,0.0,0.0,0.0;1,0,2.0,-19.52635702863945,-7.1102985647714325;1,1,51.0,-5.639390984576542,-6.16561126228835;1,2,176.0,0.5882638935833687,-6.452511789571503;1,3,60.0,6.526672743062987,-5.733347907375432;1,4,0.0,0.0,0.0;2,0,1.0,-12.976234065821144,-0.7718916324624399;2,1,214.0,-6.654632110890179,0.09918462996404431;2,2,971.0,0.03184984633488699,-0.14001772784708008;2,3,213.0,7.019685591583817,0.5543608796105108;2,4,0.0,0.0,0.0;3,0,1.0,-28.24520557003037,16.082048256716785;3,1,49.0,-6.490056802729832,3.77937720252833;3,2,189.0,0.606693234835584,6.735929985185237;3,3,64.0,5.731881699136493,6.086042176605171;3,4,0.0,0.0,0.0;4,0,0.0,0.0,0.0;4,1,1.0,-10.76383058363959,-28.80670081464127;4,2,6.0,1.3749851771428876,14.339259929843365;4,3,1.0,9.69933919279346,23.978672378499166;4,4,1.0,86.94083771919024,70.2115739494928;
0,0,0.0,0.0,0.0;0,1,0.0,0.0,0.0;0,2,2.0,0.7783244099355014,-10.75140653233268;0,3,0.0,0.0,0.0;0,4,0.0,0.0,0.0;1,0,2.0,-19.29691190097579,-7.214354971628073;1,1,53.0,-5.907876522465674,-5.969915494290178;1,2,179.0,0.668311660328494,-6.428837839982392;1,3,70.0,6.818298023252139,-5.594486422906223;1,4,0.0,0.0,0.0;2,0,2.0,-12.945392983628771,0.6264315685829304;2,1,229.0,-6.772530227355987,0.003010812696776599;2,2,917.0,0.08993005798026632,-0.1411917107329999;2,3,218.0,6.981234312516519,0.6917774504269683;2,4,0.0,0.0,0.0;3,0,2.0,-18.836911368570096,9.662359578021306;3,1,52.0,-6.341382088672362,3.7374061143824515;3,2,196.0,0.5505599788332226,6.286616509939657;3,3,66.0,6.086780007625831,6.180064037967697;3,4,0.0,0.0,0.0;4,0,0.0,0.0,0.0;4,1,0.0,0.0,0.0;4,2,9.0,0.487533514307304,13.813770356460019;4,3,2.0,6.594588208537532,18.25901938744147;4,4,1.0,84.80626127241243,68.63537508006468;
0,0,1.0,83.35439091486705,67.61524589486437;0,1,0.0,0.0,0.0;0,2,2.0,0.4604655425267701,-10.651447140864416;0,3,1.0,9.150885236031824,23.43891426042972;0,4,0.0,0.0,0.0;1,0,3.0,-16.079324230426646,-5.963930270383609;1,1,59.0,-6.18679609512072,-6.138136043149961;1,2,185.0,0.5692322895038753,-6.453031085424447;1,3,80.0,6.662277581973397,-5.683304852788497;1,4,1.0,11.831756988536148,-9.029115038679505;2,0,8.0,-12.259235065423676,0.6752958736112527;2,1,226.0,-6.895920196032745,-0.20388513036051886;2,2,874.0,0.12452640504917772,-0.0972459122700987;2,3,217.0,6.899434676469291,0.847755248306371;2,4,5.0,12.634285278521176,0.36562722720160284;3,0,2.0,-18.161786614273833,9.599330992567932;3,1,59.0,-5.9041200743564,5.546497404432897;3,2,186.0,0.542576739777298,6.481579344839566;3,3,77.0,6.0507285280805725,5.810939352491985;3,4,0.0,0.0,0.0;4,0,0.0,0.0,0.0;4,1,1.0,-7.734743453690204,28.257185775301917;4,2,11.0,0.4417328471357847,13.290272237358254;4,3,2.0,3.511234783790695,11.4606560022139;4,4,0.0,0.0,0.0;
0,0,0.0,0.0,0.0;0,1,2.0,37.83276264567794,28.630633490290542;0,2,4.0,-0.061833568578368026,-10.844448064014617;0,3,2.0,6.28797492450562,5.718249096168986;0,4,0.0,0.0,0.0;1,0,3.0,-15.60047822626918,-5.873014502787904;1,1,62.0,-6.164601055490839,-6.031790838162132;1,2,191.0,0.7068550549922963,-6.420782429165613;1,3,77.0,6.62219188100703,-5.704989113626598;1,4,2.0,10.652604660280405,-5.516011468296265;2,0,13.0,-12.168683792399626,0.0219504853617072;2,1,220.0,-6.81992571567497,-0.1699183517796415;2,2,830.0,0.06456217014306825,0.005927624537088465;2,3,229.0,6.9055813037900196,0.5813256874541708;2,4,9.0,12.086696905768143,0.847198227428422;3,0,1.0,-9.947418358661759,3.297355564721889;3,1,63.0,-6.173752232921209,5.364886617635473;3,2,190.0,0.420037232685691,6.2412400277584394;3,3,79.0,5.888097084143273,5.837465161630805;3,4,3.0,-0.6490794157708191,9.101849935295776;4,0,0.0,0.0,0.0;4,1,3.0,-5.755387131496152,17.096793544583743;4,2,14.0,0.37638050250319116,13.009552197079946;4,3,3.0,3.775700691598358,10.310503177635317;4,4,0.0,0.0,0.0;
0,0,0.0,0.0,0.0;0,1,3.0,23.084143223935133,14.65455338299399;0,2,6.0,0.039183706641998474,-11.118861747561704;0,3,3.0,5.234030469463014,0.45138101441679207;0,4,0.0,0.0,0.0;1,0,3.0,-15.578820675851167,-6.533042246341668;1,1,71.0,-6.166600529048804,-5.83248559102615;1,2,192.0,0.8095638569989232,-6.334084086963485;1,3,80.0,6.603033700051734,-6.102269545976112;1,4,5.0,10.26394752836409,-5.12098917315564;2,0,20.0,-12.080971809925016,-2.720311878424119;2,1,215.0,-6.788801647013136,0.11716664704309342;2,2,792.0,0.02392845870226892,0.1365460349450304;2,3,222.0,6.984912836639756,0.421511374138472;2,4,15.0,11.625130692615274,0.7716158835609259;3,0,1.0,-9.540920531762954,3.602925748958799;3,1,67.0,-6.1079692658199765,5.490048997660653;3,2,193.0,0.2226163846686129,6.075757279008139;3,3,82.0,6.2188211276654135,6.0695477756505625;3,4,5.0,4.160247308305789,7.366113511755306;4,0,0.0,0.0,0.0;4,1,3.0,-5.268490910446077,16.964026754412256;4,2,17.0,-0.05877545376892848,12.609672789417033;4,3,5.0,4.739405178998578,9.107007335988861;4,4,0.0,0.0,0.0;
0,0,0.0,0.0,0.0;0,1,2.0,-3.695749606228198,-8.811485517031684;0,2,11.0,0.3306186804601979,-8.77770553798054;0,3,4.0,4.531303247947632,-2.6570869131726056;0,4,0.0,0.0,0.0;1,0,6.0,-11.488646008632875,-12.58999509929604;1,1,73.0,-6.106149086086323,-6.056227831547634;1,2,187.0,1.1386607326796694,-5.885510253390092;1,3,86.0,6.480747062523833,-6.0635385182919945;1,4,7.0,5.816222826928505,-5.729966783808879;2,0,23.0,-11.869561518510212,0.096486526838111;2,1,213.0,-6.787431013970589,-0.025970467466625805;2,2,754.0,0.10727091243879752,0.12002834269561456;2,3,226.0,6.981872530030499,0.36904705753072536;2,4,16.0,11.656953924113834,0.9969752763147149;3,0,4.0,-9.804167542368909,3.9965733609312295;3,1,69.0,-6.062781029646277,5.311123712661948;3,2,192.0,0.16666213138931485,6.024068947407361;3,3,86.0,6.209506544156056,5.997052261058178;3,4,8.0,6.5864967320696675,5.931849400555245;4,0,0.0,0.0,0.0;4,1,4.0,-5.625710794091109,15.617540693681024;4,2,23.0,-0.33930306940494426,11.906811148442152;4,3,6.0,4.386204167136307,9.271424829971162;4,4,0.0,0.0,0.0;
0,0,0.0,0.0,0.0;0,1,4.0,-2.9933713017636054,-8.261710073193386;0,2,16.0,0.27790496184775726,-9.000896838548853;0,3,7.0,3.6789940193199984,-5.655555291278828;0,4,0.0,0.0,0.0;1,0,8.0,-13.226721136612348,-10.945731692513787;1,1,78.0,-5.862496770211453,-5.801844264467034;1,2,183.0,1.040333447980891,-5.929046816119687;1,3,88.0,6.680870660794042,-6.009569554761122;1,4,8.0,6.282157964891567,-5.6048750160318885;2,0,28.0,-12.379129828313335,-0.25781695933700977;2,1,213.0,-6.581804552608689,-0.0548729804736301;2,2,715.0,0.1316691798340929,0.10263762351352489;2,3,231.0,6.986592135182254,0.30929813392740013;2,4,21.0,11.319473684777464,1.2344272107988274;3,0,5.0,-9.321928322222327,4.489032917031197;3,1,74.0,-5.9724786761894295,5.278999282407;3,2,182.0,-0.04214723911395454,6.103235801748378;3,3,89.0,6.0410846179225315,6.066560330526616;3,4,11.0,7.664989912665482,5.225459448619566;4,0,0.0,0.0,0.0;4,1,6.0,-4.6470165150131555,13.447831537516;4,2,26.0,-0.18102731088568585,11.481372271832452;4,3,7.0,4.15839925287158,9.254596392981057;4,4,0.0,0.0,0.0;
0,0,0.0,0.0,0.0;0,1,6.0,-3.3235723029693265,-8.492211382362017;0,2,22.0,0.7991654616157097,-9.357374836890683;0,3,8.0,4.175516067794,-8.849887065093572;0,4,0.0,0.0,0.0;1,0,9.0,-12.745872534923954,-10.035506101330519;1,1,83.0,-5.795117152483268,-5.585694967145556;1,2,176.0,0.4380214932781337,-6.174750149627579;1,3,91.0,6.7022151431523875,-5.774741839744185;1,4,12.0,7.682949280283292,-5.290725808357277;2,0,36.0,-11.879635898189104,-0.053782334077650165;2,1,203.0,-6.534551725036268,-0.27371871542728093;2,2,676.0,0.26503782246232094,0.14624786645896748;2,3,225.0,6.76352552479548,0.21778316820185858;2,4,27.0,11.088653893967157,1.5307247351748297;3,0,6.0,-9.374411676641138,4.549149283904865;3,1,81.0,-6.185899080747621,5.344686654449487;3,2,185.0,-0.2747358161295731,6.053623884402508;3,3,94.0,6.140364898362908,5.953384967589516;3,4,15.0,8.294202609066655,4.968396876836684;4,0,0.0,0.0,0.0;4,1,6.0,-4.490201901258632,13.098835058854073;4,2,28.0,-0.34800174624864594,11.348872188725977;4,3,11.0,4.4666011001658426,8.945422841970876;4,4,0.0,0.0,0.0;
0,0,1.0,-13.865422193766014,-49.7297529551448;0,1,10.0,-3.77654580184578,-5.361976333786958;0,2,25.0,0.35120720559622404,-9.354185141240558;0,3,11.0,4.1176975110433025,-9.342028144524091;0,4,0.0,0.0,0.0;1,0,9.0,-12.23477334445385,-4.609427661739291;1,1,85.0,-5.736292462332871,-5.8833504505883445;1,2,172.0,0.38930174158916303,-6.042056063803039;1,3,95.0,6.689077918564338,-5.746791313983955;1,4,14.0,8.063321545310828,-4.7919454201823735;2,0,39.0,-11.34027367567906,-0.1350146170499957;2,1,203.0,-6.584075179302777,-0.3569551169890879;2,2,637.0,0.3474581904998894,0.09576570627970644;2,3,218.0,7.020495647731197,0.3893159037337638;2,4,31.0,10.9640197468132,1.3261257705238536;3,0,11.0,-9.516352777406754,4.9116096979198565;3,1,86.0,-6.017094789101072,5.5085656402942575;3,2,183.0,-0.3263977693802313,5.902792879483659;3,3,99.0,6.2437302768501635,5.826809008160025;3,4,18.0,8.80409585893514,5.061684805381521;4,0,0.0,0.0,0.0;4,1,7.0,-4.046937248908201,9.536210731500725;4,2,33.0,-0.11389111737667618,11.00008693653755;4,3,13.0,4.273788608542909,8.977092252657394;4,4,0.0,0.0,0.0;
0,0,1.0,-13.889785103970429,-48.44446481824563;0,1,11.0,-3.581217562337073,-5.960573806227904;0,2,28.0,0.47443422589769885,-9.311957849701;0,3,14.0,4.307410998593181,-11.222212721129749;0,4,1.0,9.930014181790549,-6.909448234313045;1,0,12.0,-11.107602274249246,-4.4093410410868925;1,1,88.0,-5.588996145244148,-5.933677611857548;1,2,180.0,0.5325722157564947,-5.898421259381492;1,3,97.0,6.7709153365675006,-5.290877895795355;1,4,14.0,7.9609010953446,-4.598284756028158;2,0,41.0,-11.012447071450131,-0.327134352646506;2,1,204.0,-6.753781355761859,-0.3888043277892402;2,2,588.0,0.35036743415966837,0.404026434450212;2,3,223.0,6.8584737336265515,0.42209813671514856;2,4,35.0,10.733173270723801,0.9511983146279229;3,0,16.0,-9.312474688342535,4.737030053005492;3,1,86.0,-5.827968408777772,5.429894454082294;3,2,177.0,-0.22295826589001305,5.771303542245978;3,3,102.0,5.923571644057553,5.913645076854217;3,4,19.0,10.656128486266242,4.536662936697055;4,0,0.0,0.0,0.0;4,1,8.0,-3.6033758707028243,9.212284716917107;4,2,39.0,-0.2761118789143616,10.760753687498797;4,3,16.0,4.402061102409606,9.03309843983611;4,4,0.0,0.0,0.0;
